date,region,area_code,below10,10to19,20to29,30to39,40to49,50to59,60to69,70to79,80to89,90to99,over100,total_movein,total_moveout,net_move,inner_move,inner_movein,inner_moveout,between_movein,between_moveout,born,born_rate,marriage,marriage_rate,public_vehicle,private_vehicle,commercial_vehicle,total_vehicle
2020-08-01,경상남도,4800000000,109410,145882,188310,187432,236190,268313,251466,123834,73755,10187,279,30104,32086,-1982,15291,5653,5653,9160,11142,1341.0,4.8,808.0,2.9,7138.0,1652543.0,94502.0,1754183.0
2020-09-01,경상남도,4800000000,161404,200681,237598,258236,325701,340368,301137,172190,105036,15859,428,30110,31275,-1165,16372,5087,5087,8651,9816,1516.0,5.6,815.0,3.0,7180.0,1656022.0,95774.0,1758976.0
2020-10-01,경상남도,4800000000,160513,200729,236521,256994,326695,339766,302880,172445,105866,16064,439,29480,29710,-230,15276,5222,5222,8982,9212,1318.0,4.7,985.0,3.5,7134.0,1658141.0,97376.0,1762651.0
2020-11-01,경상남도,4800000000,159515,200820,236030,256461,326517,340167,303702,172766,106438,16246,437,30357,31563,-1206,15438,5664,5664,9255,10461,1189.0,4.4,972.0,3.6,7148.0,1660663.0,99262.0,1767073.0
2020-12-01,경상남도,4800000000,158702,200812,235636,256051,326734,340833,304193,173001,106626,16270,438,39068,39162,-94,18838,7313,7313,12917,13011,1166.0,4.1,1250.0,4.4,7154.0,1664094.0,116619.0,1787867.0
2021-01-01,경상남도,4800000000,157990,200759,235052,255699,326698,341035,304788,173809,107026,16353,452,36012,37269,-1257,16853,7288,7288,11871,13128,1509.0,5.4,881.0,3.1,7169.0,1669075.0,117579.0,1793823.0
2021-02-01,경상남도,4800000000,157143,200995,234400,255229,327138,341307,305708,174136,107268,16419,458,38202,40124,-1922,16958,8098,8098,13146,15068,1316.0,5.2,841.0,3.3,7161.0,1673508.0,118832.0,1799501.0
2021-03-01,경상남도,4800000000,156295,201180,233854,254853,327444,341597,306647,174550,107595,16531,465,38612,40168,-1556,18002,7553,7553,13057,14613,1442.0,5.1,847.0,3.0,7164.0,1676432.0,120340.0,1803936.0
2021-04-01,경상남도,4800000000,155534,201322,233240,254424,327326,341516,307968,174568,108076,16652,456,30589,30937,-348,14943,5671,5671,9975,10323,1317.0,4.8,904.0,3.3,7147.0,1677386.0,121381.0,1805914.0
2021-05-01,경상남도,4800000000,154758,201576,232508,254083,327190,341076,308988,174630,108289,16728,443,28217,28904,-687,14047,5202,5202,8968,9655,1339.0,4.8,851.0,3.0,7172.0,1679225.0,121694.0,1808091.0
2021-06-01,경상남도,4800000000,153948,201932,232013,254017,326980,340912,310765,174189,109247,16891,439,28380,29004,-624,13872,5380,5380,9128,9752,1264.0,4.6,889.0,3.3,7204.0,1682972.0,122099.0,1812275.0
2021-07-01,경상남도,4800000000,153162,202220,231639,253735,327285,340907,312420,174038,109555,16957,439,28118,28819,-701,13219,5296,5296,9603,10304,1371.0,4.9,837.0,3.0,7216.0,1688592.0,122774.0,1818582.0
2021-08-01,경상남도,4800000000,152498,202299,231139,253435,327001,341662,313734,173947,109748,17137,437,28137,30006,-1869,13460,5396,5396,9281,11150,1322.0,4.7,848.0,3.0,7197.0,1689720.0,123050.0,1819967.0
2021-09-01,경상남도,4800000000,118607,169870,205645,181328,259345,298811,269124,169603,97569,15071,419,28624,31191,-2567,12813,6024,6024,9787,12354,1334.0,4.9,738.0,2.7,7187.0,1691438.0,123529.0,1822154.0
2021-10-01,경상남도,4800000000,117799,169413,204490,180229,259683,298755,270070,169328,98573,15168,415,27166,27647,-481,13377,5032,5032,8757,9238,1238.0,4.4,862.0,3.1,7189.0,1693983.0,123892.0,1825064.0
2021-11-01,경상남도,4800000000,117031,168806,204092,179705,258952,299346,270226,169224,99211,15197,415,29408,30189,-781,15067,5184,5184,9157,9938,1135.0,4.2,943.0,3.5,7219.0,1697124.0,124315.0,1828658.0
2021-12-01,경상남도,4800000000,116289,168535,203799,179335,258657,299658,270532,169022,99490,15086,421,33317,34227,-910,16364,6173,6173,10780,11690,975.0,3.5,1090.0,3.9,7254.0,1699986.0,124809.0,1832049.0
2022-01-01,경상남도,4800000000,115463,168330,203115,179013,257963,299705,270458,169773,99840,15139,431,30852,32853,-2001,14410,6341,6341,10101,12102,1311.0,4.7,871.0,3.1,7264.0,1703586.0,126099.0,1836949.0
2022-02-01,경상남도,4800000000,114828,168231,202443,178672,257584,299668,271048,170051,100164,15160,430,37497,41055,-3558,16206,8419,8419,12872,16430,1202.0,4.8,906.0,3.6,7216.0,1706652.0,126669.0,1840537.0
2022-03-01,경상남도,4800000000,114012,167990,201839,178183,257027,299660,271748,170156,100645,15250,439,31791,33843,-2052,14246,6751,6751,10794,12846,1294.0,4.6,930.0,3.3,7198.0,1708847.0,128855.0,1844900.0
2022-04-01,경상남도,4800000000,113205,167838,201079,177912,256378,299374,272841,170103,101200,15288,446,27812,28710,-898,14106,5271,5271,8435,9333,1213.0,4.5,954.0,3.5,7199.0,1711077.0,130287.0,1848563.0
2022-05-01,경상남도,4800000000,112505,167759,200290,177380,255419,298730,273482,169761,101570,15259,441,27237,28842,-1605,13475,5248,5248,8514,10119,1144.0,4.1,961.0,3.4,7200.0,1714407.0,131829.0,1853436.0
2022-06-01,경상남도,4800000000,111735,167716,199743,177081,254863,298045,274959,169105,102690,15392,447,24464,26113,-1649,11870,4789,4789,7805,9454,1055.0,3.9,784.0,2.9,7241.0,1717647.0,133604.0,1858492.0
2022-07-01,경상남도,4800000000,110955,167799,199060,176875,254269,297810,276197,168846,103126,15445,457,23500,24768,-1268,11036,4672,4672,7792,9060,1171.0,4.2,781.0,2.8,7298.0,1721341.0,136955.0,1865594.0
2022-08-01,경상남도,4800000000,110400,167541,198284,176505,253575,297923,277139,168628,103594,15556,462,26040,27444,-1404,11818,5059,5059,9163,10567,1182.0,4.2,823.0,3.0,7303.0,1725262.0,137769.0,1870334.0
2022-09-01,경상남도,4800000000,122760,163086,193307,177670,252307,312537,285642,191066,116244,17515,470,21864,23209,-1345,10062,4480,4480,7322,8667,1264.0,4.7,705.0,2.6,7307.0,1728710.0,137678.0,1873695.0
2022-10-01,경상남도,4800000000,122178,162480,192073,176911,252476,312764,286471,190991,116943,17678,486,21415,22545,-1130,10293,3961,3961,7161,8291,1157.0,4.2,810.0,2.9,7338.0,1732728.0,138602.0,1878668.0
2022-11-01,경상남도,4800000000,121369,162063,191317,176138,252102,313031,286786,190699,117663,17829,504,24344,24936,-592,11832,4530,4530,7982,8574,1031.0,3.8,901.0,3.3,7350.0,1738545.0,141682.0,1887577.0
2022-12-01,경상남도,4800000000,120707,161811,191015,175518,252076,313371,287371,190321,118014,17838,508,26395,27440,-1045,11719,5675,5675,9001,10046,993.0,3.6,1078.0,3.9,7417.0,1743397.0,145701.0,1896515.0
2023-01-01,경상남도,4800000000,119998,161672,190627,175040,251500,313471,287388,190975,118532,17940,531,26104,27646,-1542,10521,5632,5632,9951,11493,1230.0,4.4,995.0,3.6,7410.0,1747931.0,145530.0,1900871.0
2023-02-01,경상남도,4800000000,119318,161592,189934,174621,251257,313264,288079,190907,119035,17898,535,31893,36055,-4162,12133,7638,7638,12122,16284,1139.0,4.5,922.0,3.7,7394.0,1752779.0,145050.0,1905223.0
2023-03-01,경상남도,4800000000,118585,161490,189261,174375,250748,313120,288881,190928,119674,17931,541,28813,30929,-2116,11534,6620,6620,10659,12775,1256.0,4.5,957.0,3.5,7372.0,1757208.0,143612.0,1908192.0
2023-04-01,경상남도,4800000000,117910,161341,188503,173890,250175,312912,289965,190541,120311,18015,541,22170,23166,-996,10113,4517,4517,7540,8536,1007.0,3.8,754.0,2.8,7378.0,1759074.0,143306.0,1909758.0
2014-01-01,제주특별자치도,5000000000,117221,161270,187652,173233,249145,312177,290508,189870,120927,17921,534,11105,10505,600,7469,1011,1011,2625,2025,529.0,10.56,326.0,6.5,1715.0,288607.0,48606.0,338928.0
2014-02-01,제주특별자치도,5000000000,116317,161386,186996,172919,248322,311667,291810,189079,122117,18004,540,12614,11523,1091,7439,1206,1206,3969,2878,475.0,10.48,332.0,7.3,1719.0,290858.0,50231.0,342808.0
2014-03-01,제주특별자치도,5000000000,115551,161612,186484,172665,247871,311339,292961,188946,122480,18028,547,8428,7585,843,4695,811,811,2922,2079,477.0,9.49,326.0,6.5,1716.0,293115.0,52100.0,346931.0
2014-04-01,제주특별자치도,5000000000,114889,161566,185970,172262,247532,311348,293838,188760,122806,18184,542,6753,5890,863,3601,601,601,2551,1688,481.0,9.87,272.0,5.6,1719.0,295388.0,55610.0,352717.0
2014-05-01,제주특별자치도,5000000000,177029,221748,274525,277797,376817,453992,434455,244696,141907,20778,566,6296,5412,884,3300,583,583,2413,1529,434.0,8.6,335.0,6.6,1748.0,297150.0,57363.0,356261.0
2014-06-01,제주특별자치도,5000000000,175763,221419,272507,276184,376758,453588,435909,245485,142828,21009,576,6079,5127,952,3166,513,513,2400,1448,444.0,9.08,302.0,6.2,1740.0,298883.0,62340.0,362963.0
2014-07-01,제주특별자치도,5000000000,174556,221010,270884,275447,375941,453721,436635,245885,143897,21086,579,6311,5330,981,3033,604,604,2674,1693,438.0,8.65,285.0,5.6,1745.0,302141.0,65430.0,369316.0
2014-08-01,제주특별자치도,5000000000,173524,220753,270023,274694,375535,453992,437198,245698,144501,21069,565,6159,5331,828,3040,607,607,2512,1684,488.0,9.62,253.0,5.0,1749.0,303934.0,66625.0,372308.0
2014-09-01,제주특별자치도,5000000000,172628,220543,269089,274115,374777,453681,437700,247015,144989,21073,567,5981,5167,814,3032,545,545,2404,1590,478.0,9.71,242.0,4.9,1759.0,305520.0,67915.0,375194.0
2014-10-01,제주특별자치도,5000000000,171575,220477,267883,273343,374316,453101,438571,247591,145503,21039,564,6951,6000,951,3714,619,619,2618,1667,494.0,9.7,326.0,6.4,1772.0,307421.0,68701.0,377894.0
2014-11-01,제주특별자치도,5000000000,170381,220353,266794,272561,373764,452782,439513,248194,146041,21061,572,7201,6052,1149,3882,667,667,2652,1503,382.0,7.73,261.0,5.3,1759.0,309552.0,69903.0,381214.0
2014-12-01,제주특별자치도,5000000000,169226,220269,265493,271746,372890,452017,440760,248526,146678,21178,573,8630,7474,1156,4720,815,815,3095,1939,406.0,7.94,333.0,6.5,1752.0,310997.0,71368.0,384117.0
2015-01-01,제주특별자치도,5000000000,168202,220267,264395,270822,371777,451023,441258,248674,147006,21108,534,11164,10412,752,6911,1007,1007,3246,2494,532.0,10.38,368.0,7.2,1751.0,314244.0,73001.0,388996.0
2015-02-01,제주특별자치도,5000000000,167035,220410,263440,269986,370931,450291,443018,248362,148228,21149,539,11443,10357,1086,6811,957,957,3675,2589,463.0,9.98,244.0,5.3,1740.0,316086.0,74640.0,392466.0
2015-03-01,제주특별자치도,5000000000,166009,220531,262586,269139,370607,449598,444768,248437,148625,21219,533,9833,8637,1196,5268,828,828,3737,2541,509.0,9.89,359.0,7.0,1751.0,318775.0,77989.0,398515.0
2015-04-01,제주특별자치도,5000000000,165119,220579,261320,268368,369977,449269,446069,248866,148945,21453,527,7460,6194,1266,3677,655,655,3128,1862,466.0,9.34,303.0,6.1,1757.0,320969.0,80210.0,402936.0
2015-05-01,제주특별자치도,5000000000,248434,319361,361045,377533,526978,579300,496540,250416,132324,19100,407,6455,5356,1099,3291,520,520,2644,1545,416.0,8.05,311.0,6.0,1767.0,322780.0,82182.0,406729.0
2015-06-01,제주특별자치도,5000000000,246552,318672,357854,374980,526981,578657,498831,251630,133142,19288,418,6787,5637,1150,3315,598,598,2874,1724,477.0,9.51,362.0,7.2,1800.0,324899.0,83769.0,410468.0
2015-07-01,제주특별자치도,5000000000,244702,318029,355788,373764,525917,579284,499570,252796,133679,19332,413,7204,5670,1534,3275,627,627,3302,1768,473.0,9.11,278.0,5.4,1806.0,326622.0,89275.0,417703.0
2015-08-01,제주특별자치도,5000000000,243024,318106,354522,372678,525436,580031,500003,253429,133771,19297,395,6602,5423,1179,2792,640,640,3170,1991,454.0,8.72,267.0,5.1,1813.0,328625.0,90649.0,421087.0
2015-09-01,제주특별자치도,5000000000,241484,317932,352833,371689,524479,579604,500819,255184,134240,19345,407,6528,5193,1335,2854,553,553,3121,1786,426.0,8.43,235.0,4.7,1819.0,331637.0,91969.0,425425.0
2015-10-01,제주특별자치도,5000000000,239981,317923,351273,370462,524401,578837,502502,255848,134656,19330,402,7341,5971,1370,3460,611,611,3270,1900,524.0,10.01,287.0,5.5,1826.0,334301.0,92840.0,428967.0
2015-11-01,제주특별자치도,5000000000,238327,317889,349805,369202,523873,578574,504369,256616,135201,19451,402,7533,6474,1059,3804,707,707,3022,1963,448.0,8.82,322.0,6.3,1833.0,336837.0,93404.0,432074.0
2015-12-01,제주특별자치도,5000000000,236654,317867,348030,368070,523036,577905,506304,257305,135857,19569,394,9230,7999,1231,5064,811,811,3355,2124,412.0,7.84,340.0,6.5,1845.0,338719.0,94451.0,435015.0
2016-01-01,제주특별자치도,5000000000,234962,318100,346221,366826,521785,576928,507570,257903,136181,19604,390,11926,11070,856,7582,971,971,3373,2517,522.0,9.94,292.0,5.6,1847.0,340354.0,96082.0,438283.0
2016-02-01,제주특별자치도,5000000000,233139,318579,344559,365361,521002,575996,510153,258228,137418,19673,387,13677,11939,1738,7700,1134,1134,4843,3105,472.0,9.58,300.0,6.1,1852.0,341416.0,97116.0,440384.0
2016-03-01,제주특별자치도,5000000000,231456,318967,342933,363885,520808,575315,512534,258854,137918,19791,388,10544,8955,1589,5466,972,972,4106,2517,517.0,9.79,362.0,6.9,1863.0,343002.0,98481.0,443346.0
2016-04-01,제주특별자치도,5000000000,229942,318924,341089,362225,519743,576029,514199,259695,138257,20006,384,8217,6608,1609,4069,754,754,3394,1785,471.0,9.19,363.0,7.1,1877.0,344537.0,100483.0,446897.0
2016-05-01,제주특별자치도,5000000000,57706,70279,80682,80661,111228,115181,85184,45899,25370,4303,198,8464,7006,1458,4414,710,710,3340,1882,490.0,9.23,387.0,7.3,1891.0,345887.0,101904.0,449682.0
2016-06-01,제주특별자치도,5000000000,57640,70267,80203,80549,111420,115486,85517,46061,25445,4344,211,7716,6519,1197,4046,638,638,3032,1835,410.0,7.96,318.0,6.2,1909.0,347694.0,104175.0,453778.0
2016-07-01,제주특별자치도,5000000000,57335,70259,79901,80417,111455,115918,85735,46145,25489,4361,203,7137,5808,1329,3389,616,616,3132,1803,448.0,8.4,255.0,4.8,1951.0,348802.0,106577.0,457330.0
2016-08-01,제주특별자치도,5000000000,57082,70324,79637,80317,111617,116241,86018,46136,25479,4356,206,8382,7255,1127,4145,692,692,3545,2418,491.0,9.18,281.0,5.3,1943.0,349595.0,107259.0,458797.0
2016-09-01,제주특별자치도,5000000000,56769,70458,79445,80207,111658,116482,86227,46361,25561,4390,208,6775,5926,849,3367,595,595,2813,1964,450.0,8.68,215.0,4.1,1947.0,350600.0,107761.0,460308.0
2016-10-01,제주특별자치도,5000000000,56524,70506,79215,80001,111776,116632,86632,46455,25668,4393,210,7344,6413,931,3966,623,623,2755,1824,439.0,8.18,246.0,4.6,1949.0,351651.0,108276.0,461876.0
2016-11-01,제주특별자치도,5000000000,56316,70547,79054,80010,111722,116803,87053,46578,25804,4391,213,7693,6701,992,4086,663,663,2944,1952,398.0,7.65,325.0,6.2,1943.0,353167.0,109497.0,464607.0
2016-12-01,제주특별자치도,5000000000,56188,70525,78876,79993,111673,116993,87502,46679,25959,4415,213,8950,7993,957,5063,783,783,3104,2147,386.0,7.17,361.0,6.7,1973.0,354642.0,110628.0,467243.0
2017-01-01,제주특별자치도,5000000000,55895,70586,78578,79805,111463,116958,87763,46694,26041,4425,218,11105,10479,626,6718,1065,1065,3322,2696,480.0,8.88,316.0,5.8,1969.0,355700.0,111723.0,469392.0
2017-02-01,제주특별자치도,5000000000,55529,70686,78268,79754,111197,117045,88238,46751,26183,4458,215,13356,12126,1230,7365,1201,1201,4790,3560,396.0,8.09,315.0,6.4,1973.0,356013.0,112827.0,470813.0
2017-03-01,제주특별자치도,5000000000,55186,70763,78101,79670,111050,117120,88723,46827,26262,4447,224,10158,9029,1129,5238,895,895,4025,2896,456.0,8.4,314.0,5.8,2058.0,356467.0,116364.0,474889.0
2017-04-01,제주특별자치도,5000000000,54806,70873,77720,79539,110998,117262,89005,46921,26288,4516,231,7390,6310,1080,3789,653,653,2948,1868,420.0,7.98,261.0,5.0,2103.0,356999.0,118877.0,477979.0
2017-05-01,제주특별자치도,5000000000,3510756,4702482,6393461,6600252,8065721,8616924,7434333,3835199,1983074,279905,7911,7951,6666,1285,3932,713,713,3306,2021,425.0,7.8,389.0,7.1,2132.0,357443.0,120129.0,479704.0
2017-06-01,제주특별자치도,5000000000,3494655,4697666,6366296,6581804,8068794,8622349,7461127,3840239,1997296,283090,8163,7041,6197,844,3407,700,700,2934,2090,404.0,7.65,318.0,6.0,2119.0,357828.0,122918.0,482865.0
2017-07-01,제주특별자치도,5000000000,3478290,4690388,6349354,6585469,8047460,8620204,7485540,3855550,2007868,285797,8361,7418,5845,1573,3306,654,654,3458,1885,393.0,7.18,260.0,4.8,2111.0,358438.0,126139.0,486688.0
2017-08-01,제주특별자치도,5000000000,3460142,4684275,6333731,6589037,8027947,8609976,7525051,3865977,2015305,288168,8546,8199,6646,1553,3504,705,705,3990,2437,406.0,7.4,243.0,4.4,2114.0,359479.0,128081.0,489674.0
2017-09-01,제주특별자치도,5000000000,541595,748219,1385210,1424188,1447594,1493331,1301366,715451,323956,42644,1319,7728,6501,1227,3679,722,722,3327,2100,466.0,8.76,240.0,4.5,2137.0,360586.0,130532.0,493255.0
2017-10-01,제주특별자치도,5000000000,538645,749786,1384235,1421598,1447879,1493759,1304067,716454,326835,42976,1349,7107,5793,1314,3317,680,680,3110,1796,412.0,7.48,278.0,5.0,2144.0,361452.0,131666.0,495262.0
2017-11-01,제주특별자치도,5000000000,536130,748694,1383330,1423395,1443470,1492333,1306131,719226,329015,43291,1389,8670,7546,1124,4473,863,863,3334,2210,418.0,7.82,342.0,6.4,2147.0,362524.0,133318.0,497989.0
2017-12-01,제주특별자치도,5000000000,533058,746534,1380665,1425142,1439498,1490099,1311159,720855,330629,43651,1420,8904,7884,1020,4862,834,834,3208,2188,361.0,6.53,378.0,6.8,2136.0,362786.0,135275.0,500197.0
2018-01-01,제주특별자치도,5000000000,205183,266085,393660,395379,494104,542849,557440,309546,135207,16245,409,13090,12052,1038,7711,1211,1211,4168,3130,470.0,8.5,347.0,6.3,2124.0,363943.0,138317.0,504384.0
2018-02-01,제주특별자치도,5000000000,204412,266098,392524,394039,494163,542420,558375,309922,136722,16434,407,11457,10460,997,6037,1010,1010,4410,3413,376.0,7.5,261.0,5.2,2136.0,364605.0,140981.0,507722.0
2018-03-01,제주특별자치도,5000000000,203475,265848,390717,394135,492944,541478,558855,311360,137719,16589,419,10238,9102,1136,5269,916,916,4053,2917,449.0,8.1,350.0,6.3,2155.0,365128.0,144907.0,512190.0
2018-04-01,제주특별자치도,5000000000,202417,265215,389186,394343,491842,540194,560239,312297,138519,16714,436,8033,7056,977,4129,699,699,3205,2228,381.0,7.1,276.0,5.1,2160.0,364960.0,149659.0,516779.0
2018-05-01,제주특별자치도,5000000000,156825,217523,293035,278782,363209,415285,352244,184905,89855,10976,241,8211,7185,1026,4039,836,836,3336,2310,394.0,7.1,381.0,6.8,2171.0,365188.0,154068.0,521427.0
2018-06-01,제주특별자치도,5000000000,156282,216887,291034,278140,362841,415025,353164,185169,90722,11150,248,7233,6467,766,3693,674,674,2866,2100,396.0,7.3,284.0,5.3,2242.0,365936.0,158406.0,526584.0
2018-07-01,제주특별자치도,5000000000,155667,216158,289735,278350,361617,414667,353662,186182,91391,11310,249,7973,7044,929,3897,761,761,3315,2386,402.0,7.2,290.0,5.2,2265.0,366573.0,164000.0,532838.0
2018-08-01,제주특별자치도,5000000000,154772,215628,288962,278574,360620,413876,355062,186823,91892,11426,246,8028,7254,774,3793,749,749,3486,2712,396.0,7.1,260.0,4.6,2253.0,366849.0,168068.0,537170.0
2018-09-01,제주특별자치도,5000000000,208182,272958,375003,405039,482131,509939,422953,188726,90335,13794,442,5946,5479,467,3085,490,490,2371,1904,386.0,7.1,194.0,3.6,2255.0,367467.0,171970.0,541692.0
2018-10-01,제주특별자치도,5000000000,207840,272893,373372,404771,482882,510124,425180,189331,90982,13961,452,7854,7417,437,4319,724,724,2811,2374,397.0,7.1,301.0,5.4,2272.0,367740.0,175378.0,545390.0
2018-11-01,제주특별자치도,5000000000,207217,272705,372415,406044,482086,510149,427411,190315,91557,14111,471,7618,7359,259,4351,695,695,2572,2313,404.0,7.4,342.0,6.3,2286.0,368404.0,179324.0,550014.0
2018-12-01,제주특별자치도,5000000000,206458,272529,371263,406924,481351,509573,430502,191090,91931,14228,489,8521,8474,47,5067,858,858,2596,2549,330.0,5.9,352.0,6.3,2270.0,368527.0,182781.0,553578.0
2019-01-01,제주특별자치도,5000000000,106115,150615,197840,176683,232453,238323,178135,96239,46872,6364,177,11509,11419,90,6890,1041,1041,3578,3488,455.0,8.1,309.0,5.5,2273.0,368751.0,186106.0,557130.0
